,y_true,y_prob,y_raw
216,0,0.6249075,0.5104309
217,1,0.6612906,0.66905075
218,1,0.7159386,0.9244042
219,0,0.71376014,0.9137168
220,1,0.7352631,1.021492
221,1,0.63862765,0.56941277
222,1,0.74117917,1.0521065
223,0,0.71207917,0.90550345
224,1,0.7051155,0.8717776
225,1,0.7266367,0.9776251
226,0,0.027332732,-3.571957
227,1,0.70983976,0.89460593
228,1,0.7062798,0.8773839
229,1,0.7082757,0.887024
230,1,0.72312313,0.96000665
231,0,0.72341985,0.9614891
232,0,0.025754899,-3.633038
233,1,0.7246423,0.9676071
234,1,0.698154,0.83852255
235,1,0.73880726,1.0397785
236,0,0.7336033,1.012982
237,1,0.71811336,0.93512243
238,1,0.7006759,0.8505184
239,1,0.7434255,1.0638496
240,1,0.6387836,0.57008845
241,1,0.7143376,0.9165451
242,1,0.733292,1.0113894
243,1,0.73519105,1.0211217
244,0,0.027846882,-3.5527923
245,1,0.7125325,0.90771556
246,1,0.7315449,1.0024751
247,1,0.74338526,1.0636384
248,0,0.041200083,-3.147242
249,1,0.63950914,0.5732344
250,1,0.71576273,0.9235392
251,0,0.035514005,-3.3016682
252,1,0.6991867,0.84342766
253,1,0.7373005,1.0319848
254,0,0.72712976,0.9801085
255,1,0.7321277,1.0054445
256,1,0.7104019,0.89733654
257,1,0.74313015,1.062302
258,0,0.6347341,0.5525805
259,0,0.63857543,0.5691864
260,1,0.6725235,0.7196206
261,1,0.6899185,0.79973835
262,0,0.7154767,0.92213386
263,1,0.71053565,0.89798677
264,1,0.7049133,0.8708058
265,1,0.69081604,0.80393714
266,1,0.7198287,0.9436121
267,0,0.036387116,-3.276475
268,1,0.6496037,0.6172978
269,1,0.7218594,0.9537035
270,0,0.030165033,-3.4704425
271,1,0.7281442,0.9852275
272,1,0.7149995,0.9197908
273,1,0.68253314,0.7654377
274,1,0.72145134,0.9516723
275,1,0.6487644,0.61361235
276,0,0.0373268,-3.2500024
277,0,0.63429075,0.5506689
278,1,0.6272983,0.5206438
279,1,0.6235085,0.50446695
280,0,0.031775042,-3.4167833
281,1,0.66814995,0.6998294
282,0,0.024112614,-3.700612
283,1,0.64391404,0.59239286
284,1,0.72683465,0.97862154
285,1,0.65093565,0.62315464
286,1,0.698834,0.84175175
287,1,0.71995604,0.94424367
288,0,0.032739677,-3.38588
289,1,0.7169852,0.9295562
290,0,0.040478207,-3.1656713
291,1,0.749595,1.0964534
292,0,0.63002384,0.53231907
293,0,0.031087909,-3.439355
294,1,0.6829038,0.7671489
295,1,0.71769124,0.933038
296,0,0.027262723,-3.5745938
297,0,0.027086085,-3.5812755
298,0,0.027836036,-3.553193
299,0,0.6386099,0.56933546
300,0,0.031441696,-3.4276738
301,0,0.024921522,-3.6667862
302,1,0.7216803,0.9528118
303,0,0.027956316,-3.5487576
304,0,0.030284854,-3.4663546
305,0,0.03774218,-3.2385042
306,0,0.6859245,0.7811341
307,1,0.73984456,1.0451611
308,0,0.03275732,-3.385323
309,1,0.7058168,0.87515306
310,1,0.7333132,1.0114979
311,1,0.73117065,1.0005698
312,1,0.72928363,0.9909908
313,0,0.035397362,-3.305079
314,0,0.03043252,-3.4613383
315,1,0.7189023,0.9390232
316,0,0.027733749,-3.5569797
317,1,0.71569735,0.9232181
318,1,0.74043345,1.0482224
319,1,0.6625228,0.6745569
320,0,0.037136655,-3.255307
321,1,0.6317432,0.53970224
322,1,0.71500564,0.91982114
323,1,0.6374379,0.564261
324,1,0.7024516,0.85899967
325,0,0.026138108,-3.617875
326,1,0.6388642,0.57043785
327,1,0.71831226,0.9361053
328,1,0.6372785,0.56357145
329,1,0.70058066,0.8500644
330,1,0.6621427,0.6728576
331,1,0.7039328,0.8660962
332,0,0.6478456,0.60958284
333,1,0.71003073,0.8955334
334,1,0.7226184,0.95748717
335,1,0.6805426,0.7562664
336,1,0.6790272,0.74930483
337,1,0.66274923,0.6755701
338,0,0.027452078,-3.5674775
339,1,0.74217445,1.057301
340,1,0.6606437,0.6661642
341,0,0.02754907,-3.5638509
342,1,0.7214506,0.9516685
343,1,0.7534461,1.1170768
344,0,0.03085603,-3.447081
345,0,0.6145558,0.4665031
346,0,0.02971633,-3.4858918
347,1,0.7242517,0.96565026
348,1,0.7385465,1.0384275
349,0,0.028961308,-3.5124056
350,0,0.6049995,0.4263404
351,1,0.72308785,0.95983046
352,1,0.7452498,1.0734363
353,0,0.024336314,-3.6911483
354,0,0.026111983,-3.618902
355,0,0.027156077,-3.5786228
356,1,0.6546365,0.63948256
357,0,0.7179124,0.9341299
358,1,0.71466506,0.91815025
359,0,0.033797786,-3.3529778
360,1,0.7287065,0.9880696
361,1,0.7421037,1.0569315
362,1,0.73346967,1.012298
363,0,0.027177097,-3.5778275
364,1,0.68203014,0.76311725
365,1,0.59371275,0.37933514
366,1,0.74105436,1.0514559
367,1,0.6879403,0.7905077
368,1,0.6616946,0.67085487
369,1,0.7334448,1.0121713
370,1,0.6897791,0.79908687
371,1,0.6947563,0.8224508
372,1,0.74388593,1.0662646
373,1,0.73452747,1.0177162
374,1,0.6932442,0.8153304
375,1,0.7009718,0.8519296
376,0,0.026549239,-3.6018462
377,0,0.03382184,-3.3522415
378,1,0.71254396,0.9077719
379,0,0.030804982,-3.4487894
380,1,0.66017264,0.6640637
381,0,0.027262866,-3.5745883
382,0,0.6297561,0.53117055
383,1,0.71362615,0.9130611
384,1,0.7077778,0.8846157
385,1,0.6160968,0.47301367
386,0,0.03423332,-3.3397229
387,0,0.026334291,-3.610196
388,1,0.6349751,0.55362004
389,0,0.65127033,0.62462765
390,0,0.028040154,-3.545677
391,0,0.03844337,-3.2193673
392,1,0.6403388,0.57683456
393,1,0.7370691,1.0307902
394,1,0.6909172,0.8044109
395,0,0.7082901,0.8870937
396,0,0.7123359,0.9067561
397,0,0.621384,0.49542686
398,1,0.64310396,0.58886164
399,1,0.6893624,0.7971403
400,0,0.6311801,0.53728265
401,0,0.033595182,-3.3592002
402,1,0.64524645,0.59820896
403,1,0.7141089,0.91542447
404,1,0.740034,1.0461453
405,1,0.63289034,0.5446364
406,1,0.7384897,1.0381334
407,1,0.7163776,0.92656386
408,1,0.71512,0.92038244
409,0,0.036499072,-3.2732866
410,1,0.73035073,0.996403
411,1,0.6299346,0.5319362
412,0,0.031183058,-3.4362009
413,1,0.7282429,0.985726
414,0,0.66625255,0.69128424
415,1,0.726407,0.97646874
416,1,0.6519878,0.62778825
417,0,0.025792878,-3.6315255
418,1,0.7168878,0.92907614
419,1,0.7220499,0.9546525
420,0,0.034180477,-3.3413224
421,0,0.026034506,-3.621953
422,0,0.67155766,0.7152386
423,1,0.64830214,0.6115845
424,1,0.71212393,0.9057218
425,1,0.7278798,0.983892
426,1,0.69936985,0.84429914
427,1,0.65417624,0.6374474
428,0,0.036308464,-3.2787204
429,1,0.73705894,1.0307382
430,1,0.6579007,0.6539529
431,1,0.7036847,0.86490625
432,0,0.031188112,-3.4360335
433,0,0.028047938,-3.5453913
434,0,0.02628355,-3.612177
435,1,0.7206352,0.9476146
436,0,0.028926978,-3.513627
437,0,0.03203363,-3.408411
438,1,0.6782793,0.7458753
439,0,0.6104764,0.44931516
440,1,0.6958449,0.8275892
441,1,0.6534385,0.63418806
442,0,0.028447695,-3.530828
443,1,0.70350796,0.864059
444,0,0.71415585,0.9156543
445,1,0.70254314,0.8594374
446,1,0.6963619,0.83003277
447,1,0.734193,1.0160013
448,0,0.0278855,-3.5513668
449,1,0.7096667,0.89376616
450,1,0.6417404,0.5829259
451,1,0.71182585,0.9042684
452,0,0.04151697,-3.1392496
453,1,0.7297144,0.9931741
454,1,0.6932204,0.81521827
455,1,0.7049056,0.8707686
456,0,0.03261437,-3.3898442
457,1,0.7619204,1.163237
458,1,0.71005976,0.8956743
459,1,0.70580375,0.87509006
460,0,0.024199035,-3.696946
461,1,0.72256285,0.9572099
462,1,0.72493565,0.96907765
463,0,0.027535006,-3.5643759
464,1,0.6925316,0.8119815
465,1,0.69012094,0.80068475
466,0,0.027844926,-3.5528646
467,1,0.735502,1.0227195
468,1,0.647305,0.6072138
469,0,0.73412395,1.0156475
470,1,0.70117724,0.85290986
471,0,0.027024316,-3.583622
472,1,0.7376896,1.0339946
473,1,0.7297088,0.9931455
474,1,0.6776454,0.74297184
475,0,0.031883057,-3.413278
476,0,0.027832646,-3.5533183
477,1,0.7428119,1.0606352
478,1,0.7381895,1.0365797
479,0,0.02655193,-3.601742
480,1,0.7150686,0.92012995
481,1,0.6678926,0.69866896
482,1,0.6933724,0.8159333
483,1,0.7251411,0.9701086
484,1,0.63368493,0.548058
485,1,0.68723774,0.78723675
486,0,0.028212318,-3.5393786
487,0,0.045580488,-3.0416236
488,1,0.65670365,0.648639
489,1,0.70920646,0.8915331
490,0,0.028676555,-3.5225797
491,1,0.6349777,0.5536315
492,0,0.031405702,-3.4288564
493,1,0.71177125,0.90400225
494,1,0.7345401,1.0177808
495,0,0.0261468,-3.6175337
496,0,0.7145179,0.9174287
497,1,0.6297256,0.53103954
498,1,0.6498997,0.6185984
499,0,0.028278178,-3.5369792
500,1,0.6756894,0.73403156
501,1,0.7305727,0.9975299
502,1,0.63135594,0.53803825
503,1,0.62504935,0.51103616
504,1,0.7161926,0.9256532
505,1,0.6803168,0.7552279
506,1,0.71456563,0.9176626
507,0,0.032186702,-3.4034858
508,0,0.029418925,-3.4962568
509,0,0.031526733,-3.424885
510,0,0.030899849,-3.4456167
511,1,0.6790704,0.7495031
512,0,0.027783372,-3.555141
513,1,0.6167443,0.47575217
514,1,0.741708,1.0548648
515,1,0.6638356,0.680434
516,0,0.03434174,-3.3364484
517,1,0.7346082,1.0181296
518,0,0.033846825,-3.3514771
519,1,0.65777117,0.6533776
520,1,0.70625424,0.8772604
521,0,0.029146653,-3.5058353
522,0,0.036959138,-3.260283
523,1,0.6704001,0.7099951
524,1,0.65503025,0.6412246
525,0,0.6313151,0.5378626
526,0,0.029421212,-3.4961767
527,1,0.67459214,0.729029
528,1,0.6996397,0.84558284
529,1,0.7228024,0.9584052
530,1,0.73717225,1.0313226
531,1,0.66786325,0.69853646
532,0,0.028857207,-3.5161138
533,0,0.65697116,0.6498257
534,1,0.73265463,1.0081329
535,0,0.036796514,-3.2648616
536,1,0.67515826,0.73160905
537,0,0.03418734,-3.3411145
538,1,0.7209903,0.94937915
539,1,0.61895466,0.48511347
540,1,0.64711136,0.60636574
541,0,0.6186454,0.4838027
542,1,0.7107844,0.89919657
543,1,0.7185619,0.9373391
544,1,0.7309271,0.9993316
545,1,0.71507,0.9201371
546,1,0.73254246,1.0075604
547,0,0.031560667,-3.4237742
548,0,0.03162682,-3.421612
549,1,0.7599217,1.1522504
550,1,0.6535781,0.6348048
551,1,0.726398,0.97642356
552,0,0.62590015,0.5146681
553,0,0.6208022,0.49295464
554,0,0.023003504,-3.7488365
555,0,0.72982824,0.99375117
556,1,0.7453649,1.0740426
557,1,0.65043205,0.62093896
558,1,0.6518964,0.6273853
559,1,0.7421956,1.0574117
560,1,0.7205916,0.94739807
561,0,0.7165676,0.9274989
562,1,0.7407985,1.050123
563,0,0.038418736,-3.220034
564,1,0.6443281,0.5941996
565,0,0.637451,0.5643177
566,1,0.6696503,0.7066039
567,1,0.72390777,0.9639291
568,1,0.6611024,0.6682108
569,1,0.7050167,0.8713028
570,1,0.7578473,1.1409135
571,0,0.038282104,-3.2237387
572,0,0.028306965,-3.535932
573,0,0.029274847,-3.5013146
574,1,0.65328056,0.6334906
575,0,0.033458754,-3.3634105
576,1,0.73543084,1.0223536
577,0,0.61671185,0.47561488
578,1,0.7412289,1.0523654
579,1,0.7277337,0.9831546
580,1,0.71979916,0.94346577
581,0,0.027372515,-3.5704618
582,1,0.7135215,0.91254896
583,0,0.025542974,-3.641518
584,1,0.6676845,0.69773114
585,0,0.024499737,-3.684288
586,0,0.024318501,-3.6918988
587,1,0.72617275,0.9752906
588,0,0.02922294,-3.5031428
589,1,0.6982572,0.8390126
590,0,0.7114614,0.9024922
591,1,0.71155006,0.90292424
592,0,0.72567636,0.9727952
593,1,0.6511113,0.6239278
594,0,0.6385697,0.56916153
595,0,0.6803041,0.75516975
596,0,0.6396102,0.57367265
597,1,0.68339103,0.76939976
598,1,0.6656607,0.6886236
599,0,0.03418212,-3.3412726
600,1,0.73058456,0.9975905
601,1,0.6710022,0.7127215
602,0,0.029620353,-3.4892256
603,1,0.7304128,0.99671763
604,0,0.02690645,-3.5881143
605,0,0.034387454,-3.3350708
606,0,0.03358332,-3.3595655
607,1,0.72314334,0.9601075
608,0,0.64769375,0.6089171
609,1,0.70111805,0.85262764
610,0,0.040001005,-3.1780276
611,1,0.7256615,0.97272104
612,0,0.70063317,0.85031474
613,0,0.027366148,-3.570701
614,0,0.038734723,-3.211514
615,1,0.6430246,0.5885162
616,0,0.64722,0.60684144
617,1,0.6874123,0.78804916
618,0,0.03547431,-3.3028276
619,0,0.039255574,-3.197615
620,0,0.026371287,-3.6087542
621,1,0.665974,0.69003195
622,1,0.7236117,0.9624485
623,0,0.029828394,-3.4820123
624,0,0.031194648,-3.4358172
625,1,0.7244832,0.9668099
626,0,0.02795646,-3.5487523
627,0,0.033615217,-3.3585832
628,0,0.024723615,-3.674962
629,1,0.73617035,1.0261579
630,1,0.7224877,0.95683515
631,1,0.69477993,0.82256204
632,0,0.031081878,-3.4395552
633,1,0.6867673,0.7850491
634,0,0.03634855,-3.2775753
635,1,0.7116561,0.903441
636,1,0.6894215,0.79741603
637,1,0.70811814,0.88626176
638,0,0.027117474,-3.580085
639,1,0.61443686,0.4660014
640,1,0.7006605,0.8504453
641,1,0.6827146,0.7662751
642,1,0.7304793,0.9970559
643,1,0.7075143,0.8833422
644,1,0.7277797,0.9833868
645,0,0.64649683,0.6036757
646,1,0.7044456,0.8685582
647,0,0.026789863,-3.5925765
648,0,0.025791975,-3.6315615
649,1,0.69084036,0.804051
650,1,0.71388423,0.9143242
651,0,0.029935958,-3.4783018
652,0,0.03373345,-3.3549497
653,0,0.023879603,-3.7105613
654,1,0.7257905,0.97336894
655,0,0.030650603,-3.4539728
656,1,0.73893064,1.0404178
657,0,0.034445755,-3.3333166
658,0,0.73101556,0.9997812
659,1,0.6472127,0.60680974
660,1,0.7058598,0.8753602
661,0,0.029278046,-3.501202
662,0,0.037235312,-3.2525516
663,1,0.6986307,0.8407856
664,1,0.70911485,0.8910889
665,0,0.66200656,0.6722488
666,0,0.027317883,-3.5725157
667,0,0.6363559,0.5595822
668,1,0.71187025,0.9044848
669,1,0.73865306,1.0389795
670,0,0.03112524,-3.4381163
671,1,0.71772146,0.93318737
672,1,0.7410258,1.0513073
673,1,0.6699729,0.70806235
674,0,0.028200332,-3.539816
675,1,0.70955247,0.8932114
676,1,0.73952955,1.0435249
677,0,0.027453803,-3.5674129
678,1,0.7144227,0.9169621
679,0,0.025178846,-3.6562498
680,1,0.7211962,0.9504029
681,1,0.74312985,1.0623
682,1,0.6417313,0.5828864
683,1,0.72374105,0.963095
684,1,0.6762952,0.73679787
685,1,0.74977493,1.0974125
686,1,0.7010557,0.85232997
687,1,0.69900745,0.84257597
688,1,0.70934814,0.8922202
689,0,0.031857613,-3.4141028
690,1,0.7225013,0.9569027
691,1,0.7245298,0.9670434
692,1,0.68399686,0.77220124
693,1,0.7155026,0.9222612
694,0,0.6268712,0.5188176
695,1,0.033521328,-3.3614774
696,0,0.03129602,-3.4324682
697,0,0.0394696,-3.1919549
698,1,0.6705262,0.71056587
699,0,0.02600274,-3.6232066
700,1,0.6766666,0.73849475
701,0,0.6295828,0.5304274
702,1,0.70730835,0.88234717
703,1,0.6563605,0.647117
704,1,0.64045334,0.5773322
705,0,0.02586615,-3.6286135
706,0,0.026997592,-3.5846388
707,0,0.030387754,-3.4628565
708,0,0.027794315,-3.554736
709,0,0.03042462,-3.461606
710,1,0.6420198,0.5841413
711,0,0.03479084,-3.3229907
712,0,0.023504779,-3.726766
713,1,0.65066457,0.6219616
714,1,0.66091824,0.6673889
715,1,0.7306021,0.9976795
716,0,0.032273963,-3.4006882
717,1,0.7167335,0.9283158
718,0,0.026550803,-3.6017857
719,1,0.7145184,0.9174313
720,1,0.68344176,0.76963425
721,0,0.67466456,0.72935885
722,1,0.71196824,0.9049627
723,0,0.7025549,0.8594939
724,1,0.64351004,0.5906318
725,0,0.03788897,-3.23447
726,1,0.74032265,1.0476462
727,1,0.7226281,0.9575355
728,1,0.6365805,0.56055313
729,0,0.034198914,-3.340764
730,1,0.7429129,1.0611638
731,1,0.72852695,0.9871617
732,1,0.69999063,0.84725326
733,1,0.6996658,0.8457069
734,1,0.73011935,0.99522823
735,1,0.63120794,0.53740245
736,0,0.702664,0.8600161
737,0,0.04656134,-3.0193045
738,1,0.69563544,0.82659966
739,0,0.027702214,-3.5581498
740,1,0.7334941,1.0124229
741,1,0.7151426,0.9204933
742,1,0.71774435,0.93330044
743,1,0.72834885,0.9862613
744,1,0.6866414,0.784464
745,1,0.7019163,0.85643977
746,1,0.7291004,0.99006325
747,0,0.030923389,-3.444831
748,0,0.04088732,-3.1551886
749,1,0.7215139,0.95198363
750,0,0.028485464,-3.5294623
751,0,0.63543695,0.55561346
752,0,0.028116414,-3.5428824
753,0,0.032684177,-3.387634
754,1,0.7179645,0.934387
755,1,0.70869327,0.88904613
756,0,0.02779583,-3.5546799
757,0,0.023724696,-3.7172282
758,0,0.71239394,0.90703934
759,0,0.030849427,-3.4473019
760,0,0.029607987,-3.489656
761,1,0.6796594,0.7522071
762,0,0.6400219,0.5754593
763,0,0.026578763,-3.6007044
764,1,0.6426942,0.5870772
765,1,0.6784571,0.74669015
766,1,0.72307223,0.95975214
767,1,0.70613027,0.87666315
768,1,0.7444624,1.0692925
769,1,0.72114176,0.9501323
770,1,0.74818045,1.0889314
771,1,0.71036595,0.89716226
772,1,0.6846911,0.77541506
773,1,0.6722799,0.7185151
774,1,0.72921705,0.9906537
775,1,0.63568985,0.5567054
776,0,0.030674241,-3.4531775
777,0,0.030513808,-3.458587
778,1,0.6530172,0.6323285
779,0,0.025528083,-3.6421165
780,1,0.64935863,0.6162213
781,1,0.667128,0.6952241
782,1,0.7428253,1.0607052
783,1,0.6340827,0.5497717
784,1,0.7344615,1.017378
785,1,0.69722396,0.83411306
786,1,0.736858,1.0297012
787,0,0.022214172,-3.7845602
788,1,0.7106642,0.89861214
789,0,0.026363958,-3.6090398
790,1,0.7123441,0.90679616
791,0,0.032524277,-3.3927035
792,1,0.6407464,0.57860523
793,1,0.7240489,0.96463543
794,1,0.6592653,0.66002166
795,1,0.65953815,0.6612366
796,0,0.027971793,-3.5481882
797,0,0.025025535,-3.6625147
798,0,0.03449107,-3.331955
799,0,0.028411051,-3.5321546
800,0,0.038275134,-3.223928
801,1,0.6618342,0.6714787
802,1,0.7450684,1.0724808
803,1,0.7314711,1.0020992
804,0,0.0299874,-3.4765317
805,1,0.625376,0.51242995
806,0,0.027249252,-3.5751019
807,0,0.03380978,-3.3526106
808,0,0.026345314,-3.6097662
809,1,0.74464333,1.070244
810,1,0.6583538,0.6559668
811,0,0.65965474,0.6617562
812,1,0.7408982,1.0506421
813,1,0.67583853,0.73471236
814,1,0.7050222,0.8713291
815,0,0.030316386,-3.4652815
816,1,0.70715284,0.8815963
817,0,0.65385777,0.63604015
818,0,0.6434462,0.59035337
819,0,0.029633837,-3.4887567
820,0,0.028532863,-3.527751
821,1,0.73041594,0.9967337
822,0,0.64306927,0.58871067
823,0,0.6776107,0.7428132
824,0,0.029361889,-3.4982562
825,0,0.02756051,-3.5634239
826,0,0.029872486,-3.4804897
827,1,0.6854203,0.7787947
828,0,0.7366291,1.0285213
829,1,0.72855943,0.98732597
830,1,0.678726,0.74792314
831,1,0.63593465,0.55776256
832,1,0.718983,0.9394225
833,0,0.63692224,0.5620305
834,0,0.046087734,-3.0300248
835,0,0.027659131,-3.5597506
836,0,0.031017974,-3.4416792
837,0,0.6750664,0.73119026
838,0,0.02966627,-3.4876294
839,0,0.025104353,-3.6592891
840,0,0.02417597,-3.6979232
841,1,0.7297141,0.99317265
842,0,0.03389643,-3.3499613
843,1,0.7448185,1.0711654
844,1,0.7371149,1.031027
845,0,0.034992978,-3.316988
846,0,0.03355108,-3.3605595
847,1,0.72976077,0.9934091
848,1,0.71056837,0.898146
849,1,0.64862573,0.613004
850,1,0.66443986,0.68314344
851,1,0.6287394,0.52681273
852,1,0.69917214,0.8433588
853,1,0.706108,0.8765559
854,1,0.703823,0.86556965
855,1,0.7118566,0.9044181
856,0,0.70721895,0.8819153
857,1,0.73906493,1.0411142
858,1,0.6914016,0.8066801
859,1,0.72432446,0.96601474
860,1,0.6708019,0.7118139
861,1,0.7318751,1.0041571
862,1,0.7450766,1.0725237
863,0,0.027944157,-3.549205
864,1,0.7069672,0.8806996
865,0,0.7210563,0.9497071
866,0,0.63319665,0.545955
