,y_true,y_prob,y_raw
125,1,0.96293974,3.2574465
126,0,0.016986616,-4.058197
127,1,0.6885839,0.7935072
128,1,0.8186869,1.507476
129,0,0.48866403,-0.045351755
130,1,0.9165644,2.3965576
131,0,0.018045085,-3.9966722
132,0,0.95997375,3.1773703
133,0,0.030493483,-3.4592743
134,1,0.8833079,2.024135
135,1,0.95070475,2.9593768
136,1,0.9084788,2.2952008
137,0,0.021077815,-3.838231
138,1,0.93881935,2.7307913
139,1,0.8853643,2.0442402
140,0,0.02379269,-3.7142966
141,1,0.9323313,2.6230643
142,0,0.027665537,-3.5595124
143,1,0.9309539,2.601436
144,0,0.05206494,-2.9017942
145,1,0.9822689,4.0145454
146,1,0.9116772,2.3342881
147,0,0.040671248,-3.1607125
148,0,0.043061644,-3.1011064
149,1,0.9792845,3.8559382
150,0,0.028421026,-3.5317934
151,1,0.97145814,3.5274265
152,1,0.8104741,1.453094
153,1,0.29316923,-0.88004136
154,1,0.9644872,3.3017042
155,0,0.897917,2.1742907
156,1,0.972728,3.5742452
157,0,0.01274613,-4.3496995
158,1,0.96684104,3.3727212
159,1,0.9344685,2.6574466
160,1,0.96622944,3.3538115
161,1,0.95522726,3.0603492
162,0,0.022816883,-3.7571733
163,1,0.71280336,0.9090385
164,0,0.01695846,-4.0598845
165,1,0.9749076,3.6597764
166,1,0.94464284,2.8370001
167,1,0.7660627,1.186211
168,1,0.9753702,3.6788614
169,0,0.025401808,-3.6472049
170,1,0.9663041,3.3561044
171,1,0.96275216,3.2522042
172,1,0.77729625,1.2499789
173,1,0.9318015,2.6146972
174,0,0.021283044,-3.8283317
175,0,0.6482721,0.61145264
176,0,0.03834314,-3.2220821
177,1,0.93125147,2.606074
178,0,0.31595463,-0.7724256
179,0,0.020982914,-3.8428407
180,1,0.95406216,3.0334406
181,0,0.02901729,-3.5104167
182,1,0.9366181,2.693096
183,0,0.013018345,-4.328292
184,1,0.98008156,3.8959858
185,0,0.033793405,-3.353112
186,1,0.96837145,3.4215567
187,1,0.94432276,2.8308976
188,0,0.36176184,-0.5677254
189,1,0.96756303,3.3954813
190,1,0.888367,2.0741684
191,1,0.97879624,3.8321455
192,1,0.9419132,2.7859747
193,0,0.019151306,-3.9360473
194,0,0.046825577,-3.0133684
195,1,0.92363185,2.492747
196,0,0.6685875,0.7018035
197,1,0.9692077,3.4492128
198,1,0.9284108,2.5625315
199,1,0.9474145,2.8912964
200,0,0.38749686,-0.45784625
201,1,0.91501284,2.3764384
202,1,0.97735435,3.7648826
203,0,0.44460678,-0.22248602
204,1,0.76516277,1.1811961
205,1,0.9468549,2.8801205
206,0,0.04401581,-3.0781925
207,1,0.87571245,1.9524399
208,1,0.9560867,3.08063
209,1,0.93724394,2.7036889
210,0,0.43205437,-0.27347425
211,1,0.9658843,3.343289
212,0,0.022779455,-3.7588532
213,1,0.95254475,2.9993494
214,0,0.027928239,-3.5497913
215,1,0.8275004,1.5680147
216,0,0.026077831,-3.620246
217,0,0.44241333,-0.23137346
218,1,0.97776425,3.7835677
219,1,0.98448074,4.150031
220,1,0.9603206,3.1864355
221,1,0.9126115,2.3459458
222,1,0.9296146,2.580784
223,0,0.017574165,-4.023595
224,1,0.9749535,3.6616535
225,1,0.92251474,2.4770148
226,1,0.9612379,3.2107804
227,1,0.98268235,4.038558
228,1,0.9080767,2.290374
229,1,0.9207966,2.4532204
230,1,0.9366593,2.6937902
231,1,0.9486065,2.9154818
232,1,0.9837203,4.1014223
233,0,0.73056346,0.99748325
234,1,0.98191917,3.9946563
235,0,0.030116454,-3.4721043
236,1,0.98040044,3.9124556
237,1,0.95171034,2.981044
238,1,0.94502693,2.8443692
239,1,0.98576665,4.237833
240,0,0.025610518,-3.638808
241,1,0.9548897,3.0524857
242,1,0.96920645,3.4491746
243,0,0.022190595,-3.7856462
244,0,0.6472672,0.6070484
245,0,0.20176342,-1.3753091
246,1,0.9515062,2.9766104
247,1,0.9084904,2.2953403
248,1,0.97544515,3.681983
249,1,0.9201413,2.444269
250,1,0.98288417,4.050488
251,1,0.9712622,3.5203826
252,1,0.9275543,2.5497143
253,0,0.39281657,-0.4354882
254,1,0.96282136,3.254134
255,1,0.9476499,2.8960316
256,1,0.8854785,2.0453656
257,1,0.94209915,2.7893777
258,1,0.9689048,3.439112
259,1,0.93441707,2.6566074
260,0,0.45547685,-0.17856564
261,0,0.0185415,-3.9690282
262,1,0.9069297,2.2767096
263,1,0.94338226,2.8131492
264,1,0.9315613,2.6109242
265,1,0.70469594,0.86976075
266,1,0.891786,2.109115
267,0,0.44919536,-0.20392223
268,0,0.2573766,-1.0596486
269,0,0.020840252,-3.8498085
270,0,0.023171108,-3.7414052
271,0,0.45633802,-0.175094
272,1,0.8935981,2.1280324
273,1,0.9804449,3.9147682
274,1,0.8444747,1.6919063
275,0,0.038235635,-3.2250016
276,0,0.7394027,1.0428666
277,1,0.9599173,3.1759024
278,1,0.83203036,1.6000851
279,1,0.9676316,3.3976686
280,1,0.962341,3.2407966
281,0,0.54502887,0.18060476
282,0,0.024259504,-3.6943882
283,1,0.9337079,2.6450927
284,1,0.9246235,2.506892
285,1,0.93609893,2.6843843
286,0,0.35711133,-0.58792394
287,1,0.9221344,2.4717069
288,0,0.03514757,-3.3124197
289,1,0.95487636,3.052175
290,1,0.81559306,1.4867704
291,0,0.028095001,-3.5436664
292,1,0.94392514,2.8233588
293,1,0.9650826,3.3192298
294,0,0.030973848,-3.4431484
295,0,0.8257807,1.5560142
296,1,0.97645915,3.7251952
297,1,0.9393621,2.7402804
298,0,0.01999602,-3.8920233
299,1,0.9845685,4.1557913
300,1,0.92251706,2.4770482
301,0,0.039629,-3.1877584
302,1,0.9669069,3.374778
303,1,0.69021106,0.80110633
304,0,0.024002312,-3.70531
305,1,0.8991387,2.187691
306,1,0.91504836,2.3768947
307,1,0.94906175,2.924861
308,0,0.020893155,-3.8472192
309,1,0.9761145,3.7103088
310,1,0.92749715,2.5488641
311,0,0.027202442,-3.5768692
312,0,0.02214109,-3.7879303
313,0,0.039494954,-3.1912863
314,1,0.9561451,3.082023
315,1,0.9413479,2.7756891
316,0,0.031229226,-3.4346735
317,1,0.9116712,2.3342135
318,0,0.033577535,-3.3597438
319,1,0.9250235,2.512644
320,1,0.967319,3.3877337
321,1,0.94654316,2.8739426
322,1,0.95651525,3.0908864
323,1,0.97583485,3.698383
324,1,0.83567864,1.6264201
325,0,0.66002864,0.66342175
326,1,0.942852,2.8032641
327,0,0.28071463,-0.9409195
328,1,0.9689359,3.4401436
329,1,0.93774414,2.7122245
330,0,0.024084613,-3.7018027
331,1,0.95138985,2.9740922
332,1,0.96800137,3.40954
333,0,0.014874768,-4.1931024
334,1,0.936925,2.6982782
335,1,0.9288087,2.5685322
336,1,0.9642829,3.2957532
337,1,0.9892937,4.5261545
338,0,0.023668697,-3.7196486
339,1,0.941554,2.7794282
340,1,0.984203,4.1320076
341,0,0.02021828,-3.8807428
342,1,0.94758373,2.8946984
343,1,0.8482483,1.7209274
344,1,0.9563148,3.0860784
345,1,0.9400744,2.752855
346,1,0.9620537,3.232897
347,1,0.9193521,2.4335768
348,0,0.50583833,0.023354251
349,1,0.9491764,2.9272318
350,1,0.97086024,3.5060773
351,0,0.8529823,1.7581856
352,1,0.9383605,2.7228308
353,0,0.03596835,-3.2884848
354,1,0.9557553,3.0727675
355,0,0.016529348,-4.0859504
356,1,0.971339,3.5231397
357,1,0.9043822,2.246893
358,1,0.9064401,2.2709231
359,1,0.96252316,3.2458355
360,1,0.73984617,1.0451691
361,1,0.6732488,0.7229162
362,0,0.67081213,0.71186066
363,1,0.93753654,2.7086744
364,0,0.017528517,-4.0262423
365,1,0.8745912,1.9421774
366,1,0.93752056,2.708401
367,1,0.9846597,4.1618114
368,1,0.9603424,3.1870058
369,1,0.94054466,2.7612336
370,0,0.36143482,-0.569142
371,1,0.8708566,1.9085536
372,1,0.8903798,2.0946267
373,1,0.96430236,3.2963192
374,1,0.97254354,3.5673134
375,1,0.85546094,1.7780908
376,1,0.9935754,5.041177
377,1,0.90587556,2.2642844
378,1,0.95542306,3.0649374
379,1,0.96582407,3.3414614
380,1,0.95963883,3.168689
381,1,0.7900348,1.3251352
382,1,0.95862895,3.1429222
383,0,0.7960746,1.3619387
384,1,0.79601836,1.3615924
385,0,0.017860427,-4.007146
386,1,0.9201484,2.4443638
387,1,0.9787729,3.8310173
388,1,0.9356774,2.6773593
389,1,0.9907697,4.6759834
390,0,0.027650056,-3.560088
391,1,0.9776028,3.7761688
392,1,0.96470815,3.3081725
393,1,0.9770305,3.7503526
394,0,0.02762567,-3.5609953
395,0,0.018561939,-3.9679058
396,0,0.024267485,-3.694051
397,0,0.5629551,0.25316367
398,0,0.5948153,0.38390815
399,0,0.4588034,-0.16516086
400,1,0.97002375,3.4769151
401,0,0.0208975,-3.8470068
402,1,0.9828234,4.046879
403,1,0.9260785,2.5279558
404,1,0.93905514,2.7349045
405,0,0.93549466,2.6743271
406,0,0.041240066,-3.1462305
407,1,0.93985826,2.7490249
408,1,0.9726519,3.571377
409,1,0.8132461,1.4712418
410,0,0.023344474,-3.7337737
411,1,0.9497584,2.9393642
412,0,0.023429474,-3.7300522
413,1,0.9749542,3.6616812
414,0,0.45541614,-0.17881028
415,1,0.9493491,2.9308186
416,1,0.6134673,0.4619105
417,1,0.9509327,2.9642494
418,0,0.63378835,0.5485035
419,0,0.016879989,-4.0646024
420,1,0.96305394,3.2606494
421,0,0.030115006,-3.472154
422,0,0.69249487,0.8118092
423,1,0.946016,2.8635724
424,1,0.95726204,3.1089904
425,0,0.04462761,-3.0637484
426,0,0.023266029,-3.73722
427,1,0.97247297,3.5646746
428,1,0.9830862,4.062572
429,0,0.014877445,-4.1929197
430,0,0.017596673,-4.022292
431,1,0.95639056,3.0878932
432,1,0.7961245,1.3622462
433,1,0.97061306,3.4973774
434,0,0.026095426,-3.6195533
435,1,0.94005185,2.752455
436,1,0.9378966,2.7148385
437,1,0.9420421,2.7883341
438,1,0.88626707,2.0531652
439,1,0.8359379,1.6283097
440,1,0.9540386,3.0329034
441,0,0.2714132,-0.98746425
442,1,0.96242565,3.2431362
443,1,0.9588418,3.148304
444,0,0.021091599,-3.8375633
445,0,0.02261766,-3.766147
446,1,0.9754345,3.6815393
447,0,0.029979149,-3.4768155
448,0,0.8727019,1.9250627
449,1,0.94957733,2.9355752
450,1,0.9260705,2.5278394
451,1,0.96420485,3.2934892
452,1,0.9645903,3.3047178
453,0,0.018155156,-3.9904788
454,1,0.9385432,2.7259936
455,1,0.9082575,2.2925422
456,0,0.041543256,-3.1385891
457,0,0.7204056,0.94647443
458,0,0.7699234,1.207879
459,1,0.97835505,3.8111022
460,1,0.9692421,3.4503672
461,0,0.021342304,-3.8254907
462,0,0.013482462,-4.2927914
463,1,0.97636765,3.721224
464,1,0.94815737,2.9063072
465,1,0.9746063,3.6475327
466,1,0.95569575,3.0713603
467,1,0.897081,2.1652038
468,1,0.9476924,2.896887
469,0,0.83458644,1.618488
470,1,0.9789367,3.8389337
471,1,0.92231447,2.4742181
472,0,0.45551592,-0.17840819
473,1,0.9724273,3.562968
474,1,0.98451704,4.1524086
475,1,0.91745967,2.4083219
476,1,0.95714974,3.1062498
477,0,0.44425926,-0.2238935
478,0,0.02215873,-3.7871158
479,0,0.0255957,-3.639402
480,1,0.90582997,2.2637503
481,1,0.926559,2.5349948
482,1,0.89867693,2.1826096
483,1,0.9463323,2.8697822
484,1,0.9621506,3.2355568
485,0,0.018268863,-3.9841194
486,1,0.9663403,3.3572142
487,1,0.94719374,2.8868728
488,1,0.92322147,2.4869444
489,0,0.3918001,-0.43975186
490,0,0.025927505,-3.6261814
491,1,0.9753288,3.6771376
492,1,0.98170257,3.9825237
493,1,0.9652464,3.3241012
494,1,0.9851933,4.1977587
495,1,0.9765049,3.727187
496,1,0.94036937,2.7581034
497,1,0.96413714,3.291529
498,1,0.8266889,1.5623403
499,1,0.952568,2.9998636
500,0,0.045605958,-3.0410383
501,0,0.8557965,1.7808071
502,0,0.5531363,0.2133507
503,1,0.82408696,1.5442866
504,1,0.9093459,2.3056748
505,0,0.033474658,-3.3629189
506,1,0.6585155,0.6566858
507,1,0.6865897,0.7842237
508,1,0.04130888,-3.1444914
509,0,0.022720981,-3.7614834
510,1,0.9535921,3.0227664
511,0,0.38678798,-0.46083418
512,1,0.9186213,2.42376
513,1,0.9705056,3.4936178
514,1,0.8651297,1.8585654
515,1,0.9625169,3.2456625
516,1,0.79492503,1.3548722
517,1,0.8716571,1.9156902
518,1,0.95133644,2.9729383
519,1,0.8755046,1.9505318
520,1,0.93823665,2.7206924
521,0,0.033490777,-3.3624208
522,0,0.01917085,-3.9350073
523,0,0.016653324,-4.078352
524,1,0.87919915,1.9848679
525,1,0.9836293,4.0957537
526,1,0.32685736,-0.7224334
527,1,0.972219,3.5552301
528,0,0.032184757,-3.4035482
529,1,0.95196575,2.9866138
530,0,0.19165818,-1.4392716
531,1,0.9618652,3.2277477
532,1,0.96902555,3.4431272
533,1,0.3715368,-0.52562964
534,0,0.7708414,1.2130684
535,0,0.043587707,-3.088414
536,0,0.051166486,-2.9201486
537,1,0.95621014,3.0835752
538,1,0.8947589,2.1403
539,1,0.93254596,2.6264718
540,1,0.93934613,2.7400002
541,1,0.739657,1.0441866
542,0,0.041771002,-3.1328845
543,0,0.23644952,-1.1722444
544,1,0.9852911,4.204484
545,0,0.022341555,-3.778712
546,1,0.8878372,2.068837
547,1,0.9198683,2.440558
548,1,0.97132516,3.5226424
549,0,0.028235795,-3.5385227
550,1,0.96853685,3.4269707
551,1,0.9637079,3.2791889
552,0,0.03919595,-3.199197
553,0,0.019566357,-3.9141834
554,1,0.93420947,2.6532257
555,1,0.9514899,2.9762561
556,0,0.3061706,-0.81808364
557,1,0.9748171,3.6560822
558,0,0.43447837,-0.26360223
559,1,0.9331535,2.636172
560,1,0.9902361,4.619256
561,1,0.9625431,3.2463853
562,1,0.92563033,2.521426
563,1,0.9220827,2.4709876
564,1,0.97399265,3.6230233
565,1,0.959968,3.17722
566,1,0.9637664,3.2808616
567,1,0.9570563,3.1039722
568,1,0.97319406,3.5919616
569,0,0.025585456,-3.6398127
570,1,0.9492016,2.927755
571,0,0.6387939,0.5701331
572,0,0.024228308,-3.6957068
573,1,0.54910314,0.19704753
574,0,0.3105005,-0.7977805
575,1,0.97613144,3.7110355
576,0,0.6166638,0.47541153
577,1,0.9259903,2.5266674
578,1,0.9586034,3.1422796
579,0,0.03757335,-3.2431629
580,1,0.75530434,1.1271058
581,1,0.86902696,1.8923829
582,1,0.97312343,3.589255
583,0,0.02152948,-3.8165674
584,1,0.9804466,3.914859
585,1,0.9778888,3.7893126
586,1,0.8935103,2.1271098
587,0,0.59937847,0.4028761
588,1,0.97761077,3.7765281
589,1,0.97395295,3.6214573
590,1,0.95162636,2.9792173
591,0,0.022275887,-3.7817228
592,0,0.020720558,-3.8556907
593,0,0.2980256,-0.8567174
594,0,0.02541722,-3.6465826
595,1,0.8043847,1.4139279
596,1,0.9527716,3.0043805
597,0,0.796845,1.3666908
598,1,0.9359628,2.6821115
599,1,0.9617278,3.2240064
600,1,0.98310846,4.0639095
601,0,0.049022973,-2.965201
602,0,0.037641603,-3.241277
603,1,0.96658206,3.3646734
604,1,0.9318409,2.6153173
605,0,0.060561746,-2.7416186
606,1,0.9545027,3.0435386
607,1,0.93093914,2.6012053
608,1,0.9573771,3.1118054
609,1,0.9672154,3.3844635
610,0,0.924457,2.504505
611,1,0.9558697,3.0754733
612,0,0.018413486,-3.9760869
613,1,0.93392926,2.6486752
614,0,0.022015443,-3.7937498
615,1,0.93621737,2.6863678
616,1,0.891811,2.1093748
617,1,0.9496398,2.9368808
618,0,0.0348755,-3.3204725
619,1,0.96859723,3.4289525
620,1,0.71705526,0.92990124
621,1,0.97295076,3.5826716
622,1,0.9562455,3.0844185
623,1,0.93736064,2.7056744
624,1,0.87430733,1.9395922
625,0,0.7356437,1.0234479
626,0,0.020032646,-3.890156
627,1,0.9223741,2.4750504
628,0,0.026750417,-3.5940905
629,1,0.9865536,4.2955027
630,1,0.93720335,2.7029974
631,1,0.82986194,1.5846492
632,0,0.26140252,-1.0386916
633,1,0.98041725,3.9133327
634,1,0.96148074,3.2173176
635,0,0.012100289,-4.402352
636,0,0.5758003,0.30555665
637,1,0.9851039,4.191645
638,1,0.93136644,2.6078718
639,1,0.9781251,3.8002963
640,0,0.022279106,-3.781575
641,1,0.90133125,2.212105
642,0,0.032595217,-3.3904514
643,0,0.021762734,-3.8055532
644,0,0.4468404,-0.21344522
645,1,0.9537004,3.025217
646,0,0.017710889,-4.015706
647,1,0.5316437,0.12674417
648,1,0.95729065,3.109691
649,1,0.9662111,3.3532507
650,0,0.015732178,-4.13619
651,0,0.027471744,-3.5667412
652,1,0.9495281,2.9345477
653,1,0.966362,3.3578818
654,1,0.9630523,3.2606046
655,1,0.93828523,2.721531
656,0,0.48320985,-0.06718597
657,1,0.958631,3.1429756
658,1,0.9431541,2.808885
659,0,0.2574389,-1.0593227
660,1,0.8950682,2.1435893
661,1,0.9449774,2.8434165
662,1,0.9706317,3.4980304
663,1,0.97868735,3.8269107
664,0,0.012876361,-4.339402
665,1,0.97308,3.5875943
666,0,0.5214842,0.08598979
667,1,0.9850803,4.1900377
668,1,0.90644616,2.2709947
669,1,0.9645127,3.3024473
670,1,0.9374661,2.7074714
671,1,0.9469283,2.8815804
672,1,0.95182747,2.983595
673,0,0.38281247,-0.47762772
674,0,0.01599786,-4.119173
675,0,0.06892935,-2.6032531
676,1,0.978101,3.7991712
677,1,0.96906304,3.4443781
678,1,0.7795907,1.2632827
679,0,0.02660512,-3.5996861
680,1,0.92180973,2.467194
681,0,0.32758075,-0.71914744
682,1,0.9236372,2.4928231
683,0,0.03735156,-3.2493136
684,1,0.9717695,3.538716
685,1,0.93219084,2.6208405
686,1,0.9430438,2.8068311
687,1,0.94672334,2.8775094
688,1,0.96666336,3.3671916
689,0,0.019698707,-3.907307
690,1,0.9689066,3.439171
691,1,0.85721225,1.7923263
692,1,0.95007354,2.9459891
693,0,0.3453413,-0.63958085
694,0,0.85738146,1.7937089
695,1,0.9707546,3.5023518
696,0,0.019691076,-3.9077022
697,1,0.9256425,2.5216033
698,1,0.8664764,1.8701568
699,1,0.9781261,3.8003457
700,1,0.99017286,4.61273
701,1,0.95958513,3.1673026
702,1,0.96471757,3.3084488
703,1,0.8917169,2.1083992
704,0,0.019944519,-3.8946548
705,1,0.042677935,-3.110458
706,1,0.97133553,3.5230124
707,1,0.93150175,2.609989
708,1,0.91062576,2.3212993
709,0,0.040758926,-3.1584675
710,0,0.9591059,3.1550167
711,0,0.764494,1.1774777
712,0,0.76396525,1.1745433
713,0,0.03676695,-3.265696
714,0,0.023791185,-3.7143614
715,1,0.96168894,3.222953
716,0,0.029862298,-3.4808414
717,0,0.4240344,-0.30623344
718,0,0.72155255,0.95217574
719,0,0.5620173,0.24935347
720,1,0.95651144,3.0907934
721,1,0.9285049,2.563946
722,1,0.94699085,2.8828251
723,0,0.02431131,-3.6922019
724,0,0.021829566,-3.8024187
725,1,0.9723336,3.55948
726,1,0.97794014,3.7916887
727,0,0.019294798,-3.9284363
728,1,0.94004226,2.7522848
729,0,0.49944606,-0.0022157617
730,1,0.95535356,3.0633068
731,1,0.94566774,2.856773
732,0,0.090382226,-2.308977
733,1,0.9396074,2.7445958
734,1,0.89532834,2.1463623
735,0,0.028225927,-3.5388825
736,1,0.98006666,3.8952277
737,1,0.90852416,2.2957466
738,1,0.95260495,3.0006826
739,1,0.92062104,2.4508154
740,0,0.02844085,-3.5310757
741,0,0.022381542,-3.776883
742,1,0.931799,2.6146572
